Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie
2	a ist sicherer	Weiﬂ  1	2	74	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
2	vlt wir alle 	Weiﬂ  3	2	74	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	a ist sicherer nur f¸r weiﬂen	Weiﬂ  3	2	54	10	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
2	Ich w¸rde B w‰hlen.	Weiﬂ  2	2	27	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	wenn wir B nehmen also fairer	Weiﬂ  3	2	19	3	2	1	3	4	1	2	0	3	0	3	2	1	3	4	1	1	0	4	0	0	0	0
2	dann B	Weiﬂ  1	2	12	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	ok	Weiﬂ  3	2	7	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	ok	Weiﬂ  2	2	4	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	situation X bei mir	Weiﬂ  2	3	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	habt ihr auch x?	Weiﬂ  1	3	111	1	4	1	3	9	4	3	0	4	0	1	4	2	3	9	4	3	0	4	0	0	0	0
2	Bei mir Y	Weiﬂ  3	3	110	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	also dann X 	Weiﬂ  2	3	95	9	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	dann a w‰hlwn	Weiﬂ  1	3	93	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
2	A	Weiﬂ  2	3	88	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
2	okay	Weiﬂ  3	3	80	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	Info Situation X	Weiﬂ  2	1	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Ich habe auch X	Weiﬂ  1	1	112	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	ich hab Y	Weiﬂ  3	1	106	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Dann A ? 	Weiﬂ  2	1	104	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	ja denke schon	Weiﬂ  1	1	99	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	ok	Weiﬂ  3	1	89	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	"zweimal x ist ein gutes zeichen ;) "	Weiﬂ  2	1	63	9	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0
3	haha	Weiﬂ  3	1	51	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	"hoffen wir es ;)"	Weiﬂ  1	1	43	9	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0
3	A w‰re auch gut in beiden Situation :-p	Weiﬂ  3	1	15	9	1	1	3	3	1	3	0	4	0	7	1	1	3	3	1	3	0	4	0	0	0	0
3	ich hab x	Weiﬂ  1	2	114	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Ich habe die Info, dass Situation X vorliegen wird	Weiﬂ  2	2	109	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Bei mir sagt das system auch x	Weiﬂ  3	2	103	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Also A	Weiﬂ  2	2	100	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	ja	Weiﬂ  3	2	92	10	1	1	3	3	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	dann also a w‰hlwn	Weiﬂ  1	2	86	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	bei mir X	Weiﬂ  1	3	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Y bei mir	Weiﬂ  2	3	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Mir wurde angezeigt es liegt Situation Y vor	Weiﬂ  3	3	111	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	hm	Weiﬂ  1	3	108	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	ok dann Y	Weiﬂ  2	3	101	9	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	gerade eben auch so gehabt	Weiﬂ  1	3	98	8	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
3	hˆhere wahrscheinlichkeit f¸r Y dann	Weiﬂ  3	3	97	9	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
3	jo	Weiﬂ  2	3	91	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	aber es war letztendlich X :D	Weiﬂ  1	3	89	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	Wobei das in meiner letzten runde schief gegangen ist 	Weiﬂ  3	3	88	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	:X	Weiﬂ  3	3	86	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	aah	Weiﬂ  1	3	83	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	÷hm	Weiﬂ  3	3	74	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	lasst mal riskieren	Weiﬂ  1	3	65	9	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	bei uns ging es gut	Weiﬂ  2	3	64	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	W¸rde sonst trotzdem wieder auf Y tippen	Weiﬂ  3	3	64	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	Y 	Weiﬂ  2	3	59	10	2	1	3	4	2	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	dann B	Weiﬂ  3	3	55	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	ok B	Weiﬂ  1	3	53	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	dann alternative B	Weiﬂ  2	3	52	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	All win oder all lose	Weiﬂ  3	3	45	3	4	1	3	9	4	2	0	3	0	10	4	1	3	9	4	1	0	4	0	0	0	0
3	finde ich fair	Weiﬂ  3	3	41	3	4	1	3	9	4	2	0	3	0	10	4	1	3	9	4	1	0	4	0	0	0	0
3	C ist nie eine Alternative :D	Weiﬂ  1	3	31	10	4	1	3	9	4	3	0	4	0	10	4	1	2	9	4	3	0	4	0	0	0	0
3	bei B gewinnen beide	Weiﬂ  2	3	14	3	2	1	3	4	1	2	0	3	0	3	2	1	3	4	1	2	0	4	0	0	0	0
3	Und meine blauen Freunde, ich hoffe ihr seid dabei, obwohl C verlockend aussieht	Weiﬂ  3	3	12	3	2	3	3	4	1	2	0	3	0	9	4	3	3	9	4	3	0	3	0	0	0	0
3	B	Weiﬂ  1	3	2	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	:]	Weiﬂ  3	3	1				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
3	B	Weiﬂ  3	3	0	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
4	Situation x	Weiﬂ  1	1	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	meiner sagt y	Weiﬂ  3	1	114	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	bei mir X. Ich war bisher 2 mal die Minderheit, aber es war immer wahr	Weiﬂ  2	1	101	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	komisch	Weiﬂ  2	1	98	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	dann X ?	Weiﬂ  2	1	81	9	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	lasst mal A	Weiﬂ  2	1	75	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	bei mir war die info zweimal richtig und einmal falsch	Weiﬂ  3	1	72	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
4	ja x,  hat bisher gut funktiniert	Weiﬂ  1	1	69	9	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
4	also a, einverstandne	Weiﬂ  3	1	58	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	die Blauen zittern	Weiﬂ  2	1	47	10	4	1	3	9	4	3	0	3	0	10	4	3	3	9	4	3	0	3	0	0	0	0
4	X bei mir	Weiﬂ  2	2	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	ich hab y	Weiﬂ  1	2	114	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	X auch bei mir	Weiﬂ  3	2	113	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	dann X?	Weiﬂ  2	2	97	9	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	dann sollten wir  a w‰hlen	Weiﬂ  1	2	94	10	1	1	3	3	2	3	0	4	0	10	1	2	3	3	1	3	0	4	0	0	0	0
4	ja, also A 	Weiﬂ  3	2	89	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	ok	Weiﬂ  2	2	85	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	Situation X wurde mir angezeigt	Weiﬂ  1	3	111	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	wieder X	Weiﬂ  3	3	110	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	Es soll Situation X vorliegen	Weiﬂ  2	3	110	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	Exzellent	Weiﬂ  1	3	105	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
4	Dann A?	Weiﬂ  1	3	95	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	Also bitte alle A w‰hlen	Weiﬂ  2	3	94	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	jup	Weiﬂ  3	3	92	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	Auch ihr blauen Menschlein :)	Weiﬂ  1	3	68	10	4	1	2	9	4	3	0	3	0	10	4	3	3	9	4	3	0	4	0	0	0	0
4	W‰re zumindest wunderbar	Weiﬂ  1	3	63	10	4	1	3	9	4	3	0	4	0	9	4	1	1	9	4	3	0	4	0	0	0	0
4	I am sorry f¸r die blauen wenn Y vorliegen wird	Weiﬂ  3	3	14	10	4	1	3	9	4	3	0	4	0	10	4	3	3	9	4	3	0	1	0	0	0	0
4	Dito	Weiﬂ  1	3	4	7	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	jap	Weiﬂ  2	3	0	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	X	Weiﬂ  3	1	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Y	Weiﬂ  2	1	108	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	y	Weiﬂ  1	1	105	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	ich war 2 mal die Minderheit	Weiﬂ  3	1	93	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	aber es war wahr :D	Weiﬂ  3	1	86	3	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	lasst trotzdem Y	Weiﬂ  3	1	68	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	B	Weiﬂ  3	1	61	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	ok	Weiﬂ  1	1	57	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	Hm... ich war auch schon die Minderheit und es war richitg. 	Weiﬂ  2	1	55	3	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
5	Also eher A w‰hlen?	Weiﬂ  2	1	49	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	wollen wir riskieren ?	Weiﬂ  3	1	36	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
5	ich mach mit nach der Mehrheit	Weiﬂ  1	1	34	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	ja	Weiﬂ  3	1	28	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	was nun?	Weiﬂ  2	1	27	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	ich sage B	Weiﬂ  3	1	23	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	Y bei mir	Weiﬂ  1	2	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Ich habe Y	Weiﬂ  2	2	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	y bei mir	Weiﬂ  3	2	115	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	perfekt haha	Weiﬂ  2	2	110	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	dann B?	Weiﬂ  2	2	107	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	dann ist ja alles kilar haha	Weiﬂ  1	2	104	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	ja B	Weiﬂ  1	2	98	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	dann w‰hlwn wir b	Weiﬂ  3	2	97	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	top	Weiﬂ  2	2	92	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	X	Weiﬂ  1	3	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Situation Y soll vorliegen	Weiﬂ  3	3	115	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	situationx	Weiﬂ  2	3	113	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Hm	Weiﬂ  3	3	110	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	zweimal x = A? 	Weiﬂ  1	3	106	10	1	1	3	3	2	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
5	A	Weiﬂ  2	3	106	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	hat bisher top funktioniert	Weiﬂ  1	3	99	10	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
5	Hab bisher imemr beschissene Erfahrungen mit dieser kalkulation gemacht	Weiﬂ  3	3	97	7	4	1	3	9	4	3	0	4	0	7	4	1	2	9	4	3	0	4	0	0	0	0
5	ist immer das geworden was seltener war	Weiﬂ  3	3	91	10	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
5	hm :D	Weiﬂ  1	3	90	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	aber irgendwann muss es ja mal klappen^^	Weiﬂ  3	3	82	10	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0
5	Dann A	Weiﬂ  3	3	76	10	1	1	3	3	2	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	also bei mir hats gut funktioniert, bisher hat der computer nur einmal gelogen	Weiﬂ  2	3	64	7	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
5	Bei mir auch 	Weiﬂ  1	3	58	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	Bei mir schon drei mal o.o	Weiﬂ  3	3	51	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	L¸gen-Computer!	Weiﬂ  3	3	37	7	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
5	Aber gut	Weiﬂ  3	3	34	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	Wir versuchens mit A	Weiﬂ  3	3	29	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	AAAAAAAAAAA	Weiﬂ  1	3	26	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	A!	Weiﬂ  2	3	22	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	A	Weiﬂ  3	3	18	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	Blaue freunde	Weiﬂ  3	3	13	10	4	1	3	9	4	3	0	1	0	10	4	3	1	9	4	3	0	1	0	0	0	0
5	ich w¸rde mri eure unterst¸tzung sehr w¸nschen	Weiﬂ  3	3	4	10	4	1	3	9	4	3	0	1	0	10	4	3	3	9	4	3	0	3	0	0	0	0
6	Y	Weiﬂ  3	1	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	Y hab ich	Weiﬂ  2	1	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	Situation Y	Weiﬂ  1	1	116	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	ok..	Weiﬂ  3	1	112	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
