Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	lie_c	lie_h	lie
1	h‰h? b macht null sinn. 	Weiﬂ  3	3	3	10	4	1	2	9	4	3		10	4	1	2	9	4	3		0	0	0
1	moin :)	Weiﬂ  2	4	116				3				1	10	4	1	3	9	4	3		0	0	0
1	moin	Weiﬂ  3	4	113				3				1	10	4	1	3	9	4	3		0	0	0
1	Also meine Info ist X	Weiﬂ  2	4	103	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
1	Denkt dran, Ehrlichkeit w‰hrt am l‰ngsten.	Blau  2	4	99	6	4	3	3	9	4	3		10	4	3	3	9	4	3		0	0	0
1	ich hab die info x	Weiﬂ  3	4	99	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
1	Meine Info ist auch X	Weiﬂ  1	4	96	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
1	cool.	Blau  2	4	93	10	4	1	1	9	4	3		10	4	1	3	9	4	3		0	0	0
1	cool	Blau  1	4	85	10	4	1	1	9	4	3		10	4	1	3	9	4	3		0	0	0
1	F‰ngt ausnahmsweise mal gut an 	Weiﬂ  2	4	80	9	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	dann nehmen wir doch A, alle happy.	Blau  2	4	79	9	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
1	ok dann wird das wohl so sein, alternative a	Weiﬂ  3	4	77	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
1	richtig	Weiﬂ  3	4	74	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	yup, a klingt gut	Weiﬂ  2	4	70	10	1	1	1	3	1	3		10	1	1	3	9	4	3		0	0	0
1	sehr gut	Weiﬂ  3	4	70	9	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	Daumen dr¸cken!	Blau  2	4	67	9	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	*dr¸ck*	Weiﬂ  2	4	63	9	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	jap	Blau  1	4	61				3				1								1	0	0	0
1	haha	Blau  1	4	57				3				1								1	0	0	0
1	hahaha	Weiﬂ  3	4	53				3				1								1	0	0	0
1	Wie nennt man ein Kaninchen im Fitnessstudio?	Blau  2	4	51				3				1								1	0	0	0
1	Na?	Weiﬂ  2	4	43				3				1								1	0	0	0
1	hau raus	Weiﬂ  3	4	40				3				1								1	0	0	0
1	Ein Pumpernickel	Blau  2	4	39				3				1								1	0	0	0
1	a klingt gut	Blau  3	4	36	10	1	1	3	3	1	3		10	1	1	3	9	1	3		0	0	0
1	hahahaha	Blau  1	4	33				3				1								1	0	0	0
1	20 Sek. 	Blau  2	4	18				3				1								1	0	0	0
1	wenn die ergebnisse so gut wie die spr¸che sind	Weiﬂ  3	4	15				3				1								1	0	0	0
1	Wer hat noch einen?	Blau  2	4	14				3				1								1	0	0	0
1	wird das was	Weiﬂ  3	4	9				3				1								1	0	0	0
2	sit x 	Weiﬂ  1	1	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	bei mir auch	Weiﬂ  2	1	109	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	bai mir auch	Weiﬂ  3	1	104	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	alt. a	Weiﬂ  1	1	102	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	ok a dann	Blau  3	1	98	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	ja	Weiﬂ  2	1	90	10	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	:)	Blau  3	1	88				3				1	10	4	1	3	9	4	3		0	0	0
2	ja	Blau  1	1	87	10	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	+	Weiﬂ  3	1	87				3				1	10	4	1	3	9	4	3		0	0	0
2	Ahoy :)	Weiﬂ  2	2	117				3				1								1	0	0	0
2	sit X!	Weiﬂ  3	2	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	Howdy	Blau  1	2	114				3				1								1	0	0	0
2	hi)	Weiﬂ  3	2	111				3				1								1	0	0	0
2	Bei mir auch X	Weiﬂ  2	2	110	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	ich hab x angezeigt bekommen	Weiﬂ  1	2	109	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	Nice!	Blau  1	2	106	9	4	1	3	9	4	3									1	0	0	0
2	haben alle weiﬂen die info x?	Blau  2	2	105	10	4	3	3	9	4	3		10	4	3	3	9	4	3		0	0	0
2	scheint so	Weiﬂ  2	2	101	10	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	jap	Weiﬂ  1	2	101	10	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	Easy peasy. A	Blau  1	2	100	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	perfekt	Weiﬂ  1	2	96	10	4	6	3	9	4	3									1	0	0	0
2	alles klar. => a	Weiﬂ  3	2	96	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	ok alle a :D	Blau  2	2	91	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	dann a	Blau  3	2	85	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	Prima :)	Weiﬂ  2	2	84	10	4	6	3	9	4	3									1	0	0	0
2	:D	Blau  2	2	76				3				1								1	0	0	0
2	Was haben der Gr¸ne Punkt und ein Chinese gemein? (#latentrassistisch)	Blau  1	2	66				3				1								1	0	0	0
2	weiﬂ jemand von euch ob man w‰hrenddessen was essen darf?	Blau  2	2	65				3				1								1	0	0	0
2	klar iss ruhig	Weiﬂ  2	2	57				3				1								1	0	0	0
2	ok top	Blau  2	2	54				3				1								1	0	0	0
2	und sach an, blau 1	Weiﬂ  2	2	49				3				1								1	0	0	0
2	Nen gelben Sack.	Blau  1	2	42				3				1								1	0	0	0
2	:D:D	Blau  2	2	36				3				1								1	0	0	0
2	:D	Weiﬂ  1	2	26				3				1								1	0	0	0
2	x oder y	Blau  2	3	115	10	4	3	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	moin - meine info ist X	Weiﬂ  3	3	113	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	Meine Info ist x	Weiﬂ  1	3	110	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	ok dann a	Blau  2	3	104	10	1	1	3	3	2	3		10	1	1	3	3	1	3		0	0	0
2	Mein Info lautet X, dementsprechend bin ich f¸r A, also 20 f¸r alle	Weiﬂ  2	3	103	1	1	1	3	3	2	2		1	1	1	3	3	2	2		0	0	0
2	super	Blau  3	3	95	9	4	6	3	9	4	3									1	0	0	0
2	sehr gut	Weiﬂ  3	3	94	9	4	6	3	9	4	3									1	0	0	0
2	ich bin f¸r c	Blau  1	3	87	10	3	1	3	5	4	3		10	3	1	3	5	1	3		0	0	0
2	troll	Blau  2	3	72	10	4	4	2	9	4	3		10	4	5	2	9	4	3		0	0	0
2	was f¸r alle weiﬂen eine idiotische wahl w‰re	Weiﬂ  2	3	67	10	4	2	2	9	4	3		4	4	2	2	9	4	3		0	0	0
2	a!	Weiﬂ  3	3	1	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	wieder X	Weiﬂ  2	4	117	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	x	Weiﬂ  3	4	113	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	20 punkte are coming home	Weiﬂ  2	4	107	10	4	1	3	9	4	3		10	4	1	3	9	4	2		0	0	0
2	was sagt weiﬂ 1?	Blau  3	4	106	10	4	5	3	9	4	3		10	4	5	3	9	4	3		0	0	0
2	Jetzt liegt Situation Y 	Weiﬂ  1	4	103	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	okay	Blau  3	4	95	10	4	6	3	9	4	3									1	0	0	0
2	mehrzahl ist x	Blau  2	4	92	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	naja, wird halt immer 2:1	Weiﬂ  2	4	91	7	4	1	3	9	4	3		7	4	1	3	9	4	3		0	0	0
2	okay so A it is	Blau  3	4	78	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	Welche Alternative	Weiﬂ  1	4	77	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	also wieder a w‰hlen	Blau  2	4	75	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	ok	Weiﬂ  1	4	64	10	4	6	3	9	4	3									1	0	0	0
2	w¸rde a nehmen da 2:1	Weiﬂ  3	4	58	10	1	1	3	3	2	3		7	1	1	3	8	2	3		0	0	0
2	alles kalr	Weiﬂ  1	4	49	10	4	6	3	9	4	3									1	0	0	0
2	guckt am ende eurer runde immer auf eure punkte damit wir ungef‰hr alle immer die gleiche Punktzahl haben. das ist nur fair	Blau  2	4	45	3	4	1	3	9	4	2		10	4	1	3	9	4	1		0	0	0
2	ja	Blau  3	4	37	10	4	6	3	9	4	3									1	0	0	0
2	ok	Weiﬂ  3	4	33	10	4	6	3	9	4	3									1	0	0	0
2	stimmt	Blau  1	4	26	10	4	6	3	9	4	3		10	4	1	1	9	4	3		0	0	0
2	tolles experiment	Blau  3	4	8				3				1								1	0	0	0
2	Ich finde auch bei X: A und bei Y: B , damit immer beide plus machen	Weiﬂ  1	4	3	10	4	6	3	9	4	3		3	4	1	3	8	2	1		0	0	0
3	Meine Info ist X	Weiﬂ  2	1	114	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	meine ist Y	Weiﬂ  1	1	108	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	meine auch	Weiﬂ  3	1	107	2	4	1	3	9	4	3		1	4	1	3	9	4	3		1	0	0
3	2 mal y?	Blau  3	1	100	10	4	3	3	9	4	3		10	4	3	3	9	4	3		0	0	0
3	weiﬂ 3 xoder y?	Blau  2	1	97	10	4	5	3	9	4	3		10	4	5	3	9	4	3		0	0	0
3	oh also meine ist x	Weiﬂ  3	1	97	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	3 x oder y?	Blau  1	1	96	10	4	5	3	9	4	3		10	4	5	3	9	4	3		0	0	0
3	ok	Blau  2	1	93	10	4	6	3	9	4	3									1	0	0	0
3	2 mal x also	Weiﬂ  1	1	90	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	woher wissen wir nicht dass ihr l¸gt	Blau  1	1	85	5	4	3	3	9	4	3		5	4	3	2	9	4	3		0	0	0
3	Weil sie kein Interesse haben.	Blau  3	1	77	6	4	2	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	nat¸rlich	Blau  1	1	72	5	4	1	3	9	4	3									1	0	0	0
3	wenn y angezeigt wird	Blau  1	1	67	5	4	1	3	9	4	3		5	4	1	3	9	4	3		0	0	0
3	Rechne mir das vor!	Blau  3	1	65	10	4	4	3	9	4	3		10	4	4	2	9	4	3		0	0	0
3	sie b w‰hlen aber es kommt x dann haben sie nix	Blau  1	1	57	7	4	4	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	bei a sind sie immer auf der sicheren seite	Blau  1	1	49	5	4	4	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	also w¸rde ich auch immer x sagen auch wenn ich y habe	Blau  1	1	39	5	4	4	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	was ein blˆdsinn x ist f¸r beide parteien besser wenn wir uns f¸r a entscheiden	Weiﬂ  3	1	36	3	1	1	2	3	1	2		3	4	1	2	9	4	2		0	0	0
3	hehe.	Blau  3	1	25				3				1								1	0	0	0
3	aber was ist wenn y kommt	Blau  1	1	23	5	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	alle blauen w‰hlt c	Blau  1	1	19	10	3	2	3	9	4	3		10	3	2	3	5	4	3		0	0	0
3	So it begins... *h‰ndereib*	Blau  3	1	17				3				1								1	0	0	0
3	wenn y w‰re w¸rde weiﬂ alt b wollen	Weiﬂ  3	1	5	10	4	1	3	9	4	3		4	4	1	3	9	4	3		0	0	0
3	y	Weiﬂ  1	2	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	x	Weiﬂ  2	2	114	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	x	Weiﬂ  3	2	108	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	also 1!?	Weiﬂ  2	2	99	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	A	Weiﬂ  2	2	96	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
3	ok dann a ?	Blau  2	2	90	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
3	ja	Weiﬂ  2	2	85	10	4	6	3	9	4	3									1	0	0	0
3	a da 2:1	Weiﬂ  1	2	84	10	1	1	3	3	2	3		10	1	1	3	8	2	3		0	0	0
3	alle einverstanden mit a?	Blau  2	2	55	10	1	1	3	3	1	3		10	4	1	3	9	4	3		0	0	0
3	ok	Weiﬂ  3	2	53	10	4	1	3	9	4	3									1	0	0	0
3	eben hat es auch funktioniert	Weiﬂ  2	2	48	7	4	1	3	9	4	3		7	4	1	3	9	4	3		0	0	0
3	ja	Weiﬂ  1	2	40	10	4	1	3	9	4	3									1	0	0	0
3	:D das heiﬂt doch nichts	Blau  2	2	37	8	4	1	3	9	4	3									1	0	0	0
3	hoffnung	Weiﬂ  2	2	30	9	4	1	3	9	4	3		9	4	1	3	9	4	3		0	0	0
3	:)	Weiﬂ  2	2	27				3				1								1	0	0	0
3	ja :)	Blau  2	2	25				3				1								1	0	0	0
3	x oder y	Blau  1	3	116	10	4	3	3	9	4	3		10	4	3	3	9	4	3		0	0	0
3	X	Weiﬂ  3	3	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	moin, hab X	Weiﬂ  2	3	114	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	ok a	Blau  1	3	108	10	1	1	3	3	2	3		10	1	1	3	3	1	3		0	0	0
3	weiﬂ 1?	Blau  3	3	107	10	4	5	3	9	4	3		10	4	5	3	9	4	3		0	0	0
3	x hier auch	Weiﬂ  1	3	107	2	4	1	3	9	4	3		2	4	1	3	9	4	3		1	1	1
3	alternative A	Blau  3	3	101	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
3	jipp	Weiﬂ  1	3	96	10	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	ja a	Blau  2	3	90	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
3	haha, und jetzt kommt bestimmt y mit seiner 0.0027 wahrscheinlichkeit :D	Weiﬂ  3	3	56	7	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	was wollen wir w‰hlen falls in der n‰chsten runde Y kommt	Blau  3	3	34	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	b	Weiﬂ  3	3	22	10	4	1	3	9	4	3		10	2	1	3	4	1	3		0	0	0
3	b	Weiﬂ  2	3	18	10	4	1	3	9	4	3		10	2	1	3	4	1	3		0	0	0
3	dann sind wir ohnehin anders zusammengesetzt	Weiﬂ  1	3	16	8	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
3	da haben wir in durchschnitt 15	Weiﬂ  3	3	14	3	4	1	3	9	4	2		8	4	1	3	9	4	2		0	0	0
3	b w‰re am fairsten	Blau  1	3	5	3	4	1	3	9	4	3		3	2	1	3	4	1	1		0	0	0
3	sit x	Weiﬂ  3	4	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	Tach	Weiﬂ  1	4	116				3				1								1	0	0	0
3	bei mir stand x 	Weiﬂ  2	4	115	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	hab auch X	Weiﬂ  1	4	112	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	a	Weiﬂ  3	4	110	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
3	alles klar	Blau  1	4	109	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	Super	Weiﬂ  2	4	103	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	super	Blau  3	4	100	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	so kanns weitergehen :D	Weiﬂ  1	4	97	9	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	wenn alle x haben dann a	Blau  2	4	94	10	1	1	3	8	1	3		10	1	1	3	8	2	3		0	0	0
3	jupp	Blau  1	4	90	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	schˆn	Blau  2	4	84	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	:D	Blau  2	4	80				1				1	10	4	1	3	9	4	3		0	0	0
3	:)	Weiﬂ  2	4	75				1				1	10	4	1	3	9	4	3		0	0	0
3	Mal gucken, ab wann das Experiment uns einen reinw¸rgt.. :D	Weiﬂ  1	4	26	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
3	ja das stimmt 	Weiﬂ  2	4	16	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	wenn dann nur denn blauen so richtig	Blau  3	4	7	4	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
3	solange situation x vorkommt ist alles easy	Weiﬂ  2	4	6	8	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	eigentlich ziemlich simpel wenn X dann a wenn Y dann B	Blau  1	4	1	10	4	1	3	8	2	3		10	4	1	3	8	2	3		0	0	0
4	habe X	Weiﬂ  2	1	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
4	ich auch	Weiﬂ  3	1	104	2	4	1	3	9	4	3		2	4	1	3	9	4	3		1	1	1
4	weiﬂ 1?	Blau  2	1	96	10	4	5	3	9	4	3		10	4	5	3	9	4	3		0	0	0
4	Weiﬂ 1ﬂ	Weiﬂ  2	1	94	10	4	4	3	9	4	3		10	4	5	3	9	4	3		0	0	0
4	Ich habe y	Weiﬂ  1	1	90	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
4	hm..	Weiﬂ  2	1	85				3				1	10	4	1	3	9	4	3		0	0	0
4	aber dann wird x wohl richtig sein	Weiﬂ  1	1	78	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
4	denke ich auch, also a?!	Weiﬂ  3	1	36	10	1	1	3	3	2	3		10	1	1	3	3	1	3		0	0	0
4	ja!	Weiﬂ  1	1	31	10	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
4	ja	Weiﬂ  2	1	18	10	4	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
4	y	Weiﬂ  3	2	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
4	hab x	Weiﬂ  1	2	114	2	4	1	3	9	4	3		2	4	1	3	9	4	3		1	1	1
4	x	Weiﬂ  2	2	112	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
4	a?	Weiﬂ  1	2	102	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
4	A?	Blau  1	2	102	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
4	was machen wa jetzt	Blau  2	2	102	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
4	A!	Blau  1	2	91	10	1	6	3	9	4	3		10	1	1	3	3	1	3		0	0	0
4	a!?	Weiﬂ  3	2	88	10	1	6	3	9	4	3		10	1	1	3	3	1	3		0	0	0
4	AAAAa	Weiﬂ  1	2	84	10	1	6	3	9	4	3		10	1	1	3	3	1	3		0	0	0
4	ok	Blau  2	2	79	10	1	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
4	ok	Weiﬂ  3	2	78	10	1	6	3	9	4	3		10	4	1	3	9	4	3		0	0	0
4	+	Weiﬂ  2	2	69				3				1	10	4	1	3	9	4	3		0	0	0
4	hat jemand nen Witz?	Blau  1	2	62				3				1								1	0	0	0
4	y	Weiﬂ  1	3	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
4	info ist y	Weiﬂ  3	3	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
4	ja, auch	Weiﬂ  2	3	114	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
4	dann b	Blau  1	3	110	10	2	1	3	4	2	3		10	2	1	3	4	1	3		0	0	0
4	ok b	Blau  3	3	107	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
4	erstmal B 	Blau  2	3	104	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
4	ja	Weiﬂ  3	3	102	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
4	ihr kriegt dann ein euro unten bei den treppen :D	Weiﬂ  2	3	84	3	4	1	3	9	4	3									1	0	0	0
4	:D	Blau  3	3	73	10	4	1	3	9	4	3									1	0	0	0
4	mann, sie h‰tten hier auch CS oder etwas einbauen kˆnnen...2 min sind zu lang	Weiﬂ  2	3	31				3				1								1	0	0	0
4	jepp	Blau  1	3	10				3				1								1	0	0	0
4	falls nochmal situation y vorkommt dann wieder B und wenn nochmal dann am besten C damit alle dann die gleichen punkte haben	Blau  2	3	10	3	4	1	3	9	4	2		10	4	1	3	9	1	1		0	0	0
4	sit x	Weiﬂ  1	4	119	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
