Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie
2	ich wurde risikieren	Weiﬂ  2	2	8	10	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	3	0	0	0	0
2	ich b	Weiﬂ  1	2	4	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	eindeutig B	Weiﬂ  2	3	113	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	agree	Weiﬂ  3	3	107	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	b	Weiﬂ  1	3	100	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	es sollte agreed  heiﬂen	Weiﬂ  3	3	82	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	70% wahrscheinlichkeit sind schon relativ hoch	Weiﬂ  2	3	75	7	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
2	ja	Weiﬂ  1	3	61	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	und sonst, wie l‰uft die klausurphase	Weiﬂ  2	3	24				3				1										1		0	0	0	0
2	da hat  wohl jemand  die  Instruktionen nicht ordentlich gelesen :P	Weiﬂ  3	3	0				3				1			10	4	4	2	9	4	3	0	4	0	0	0	0
2	Y	Weiﬂ  2	4	109	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	Situation Y	Weiﬂ  1	4	107	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	Hey, ich hab Situation x	Weiﬂ  3	4	104	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	dann Alternative B? bei Situation Y	Weiﬂ  1	4	77	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
2	Okay, nehmen wir y, b?	Weiﬂ  3	4	76	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	ok!	Weiﬂ  1	4	71	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	Bei Alternative B haben beide Gruppen etwas davon.	Weiﬂ  2	4	65	3	2	1	3	4	1	2	0	3	0	10	2	1	3	4	1	2	0	4	0	0	0	0
3	situation x	Weiﬂ  3	1	115	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	A	Weiﬂ  1	1	111	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	B	Weiﬂ  2	1	106	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	eher A	Weiﬂ  3	1	92	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	warum	Weiﬂ  2	1	63	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	20-20 jede bekommt was	Weiﬂ  3	1	40	3	4	1	3	9	4	2	0	3	0	3	4	1	3	9	4	2	0	4	0	0	0	0
3	ausweislich der  Tabelle   ist  A  am besten	Weiﬂ  1	1	35	10	1	1	3	3	1	3	0	4	0	7	1	1	3	3	1	3	0	4	0	0	0	0
3	warum B?	Weiﬂ  3	1	29	10	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	Bin A	Weiﬂ  3	1	6	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	A ist bei mir 10-0	Weiﬂ  2	1	1	10	1	1	3	3	1	1	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
3	hi X	Weiﬂ  2	2	120	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	X	Weiﬂ  1	2	113	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Y	Weiﬂ  3	2	103	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	dann w¸rde ich sagen A 	Weiﬂ  2	2	87	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	nun	Weiﬂ  3	2	85	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	A	Weiﬂ  1	2	84	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	ich B	Weiﬂ  3	2	81	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	bei a habn wir definitiv gewinn	Weiﬂ  2	2	65	10	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
3	ich hatte gerade ne situation von 2 zu 1 und es trat die ein die 2 leute angezeigt bekomme haben	Weiﬂ  2	2	35	7	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
3	ok A	Weiﬂ  3	2	13	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	Sit Y	Weiﬂ  2	3	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Situation X	Weiﬂ  3	3	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Hey! Y	Weiﬂ  1	3	112	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	was nimmt ihr?	Weiﬂ  2	3	105	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
3	Dann wieder B, bei Situation Y ?	Weiﬂ  3	3	98	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
3	a oder b?	Weiﬂ  2	3	95	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	y, b denke mal	Weiﬂ  1	3	93	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
3	ja aber wenn x ausf‰llt, hat keiner was von	Weiﬂ  2	3	86	10	4	1	3	9	4	2	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
3	W¸rde auch B nehmen	Weiﬂ  3	3	85	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	Oder A ?	Weiﬂ  3	3	62	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	bei a sind entweder beide im vorteil oder wenigstens weiss	Weiﬂ  2	3	39	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	b	Weiﬂ  3	4	114	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	x	Weiﬂ  1	4	110	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	y	Weiﬂ  3	4	100	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Weiﬂ 2?	Weiﬂ  1	4	88	10	4	4	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
3	B	Weiﬂ  2	4	85	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	X oder Y?	Weiﬂ  1	4	74	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	y	Weiﬂ  3	4	71	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	also dann B weil 70%	Weiﬂ  2	4	71	10	2	1	3	4	1	3	0	4	0	7	2	1	3	4	1	3	0	4	0	0	0	0
3	genau	Weiﬂ  3	4	61	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	ja aber welche alternative weiﬂ 2	Weiﬂ  2	4	54	10	4	4	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
3	okay soryy grad gelesen	Weiﬂ  2	4	38	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	Ok, also dann kriegen beide Gruppen bei Alternative B etwas.	Weiﬂ  1	4	21	3	2	1	3	4	1	2	0	3	0	3	2	1	3	4	1	2	0	4	0	0	0	0
3	nur wir mehr haha	Weiﬂ  2	4	9	10	4	1	3	9	4	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
4	X	Weiﬂ  3	1	120	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	wie immer b	Weiﬂ  2	1	114	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
4	A	Weiﬂ  1	1	111	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	was?	Weiﬂ  3	1	109	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	sagt mal eure situation	Weiﬂ  3	1	102	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
4	es liegt situation X vor	Weiﬂ  1	1	96	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	y nicht x	Weiﬂ  2	1	86	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	demnach ist A am besten f¸r alle	Weiﬂ  1	1	84	3	1	1	3	3	1	2	0	3	0	10	1	1	3	3	1	2	0	4	0	0	0	0
4	ich bin auch f¸r A	Weiﬂ  3	1	75	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	bei mir x	Weiﬂ  1	1	73	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	ok dann a	Weiﬂ  2	1	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	jo	Weiﬂ  1	1	48	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ab jetzt immer kurz die situiationen sagen	Weiﬂ  1	1	33	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
4	damit man nachvollzioehen kann	Weiﬂ  1	1	24	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
4	ok	Weiﬂ  2	1	22	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	y	Weiﬂ  3	2	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	y	Weiﬂ  2	2	113	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	alt B	Weiﬂ  2	2	108	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
4	bei mir ist  B o   o	Weiﬂ  1	2	104	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
4	jo	Weiﬂ  3	2	102	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	top	Weiﬂ  2	2	92	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	b	Weiﬂ  3	2	92	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
4	hofen wir dass es bei y bleibt	Weiﬂ  3	2	82	9	4	1	3	9	4	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0
4	ach ist es gegenw‰rtig Situation Y ?	Weiﬂ  1	2	63	9	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ja oder nicht	Weiﬂ  2	2	53	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	w‰hlen wir b?	Weiﬂ  3	2	38	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
4	habe  meine  Aufmerksamkeit leider  kurz auf  mein Handy gerichtet	Weiﬂ  1	2	31	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ja genau haha	Weiﬂ  2	2	25	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	Wenn Y dann B	Weiﬂ  1	2	24	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
4	B	Weiﬂ  2	2	24	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
4	ist Y	Weiﬂ  2	2	19	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	also B	Weiﬂ  2	2	16	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
4	ja	Weiﬂ  3	2	12	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	damit haben wir einen Konsens	Weiﬂ  1	2	1	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	x	Weiﬂ  2	3	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	X	Weiﬂ  3	3	115	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	Y	Weiﬂ  1	3	112	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	Also Alternative A.	Weiﬂ  2	3	102	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	Dann A	Weiﬂ  3	3	97	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	ok	Weiﬂ  1	3	89	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	Y	Weiﬂ  1	4	117	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	Bei mir ist x	Weiﬂ  2	4	115	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	Y	Weiﬂ  3	4	113	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	also y, b?	Weiﬂ  2	4	101	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
4	ja	Weiﬂ  1	4	89	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ja	Weiﬂ  3	4	86	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ich vermute , die Situation wird immer Y	Weiﬂ  1	4	61	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ich hatte auch schon x einmal	Weiﬂ  2	4	35	7	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
4	ich hatte immer X	Weiﬂ  3	4	25	7	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	What  about  A ?	Weiﬂ  3	1	108	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	situation x, ich w‰hle A	Weiﬂ  1	1	106	1	1	1	3	3	2	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0
5	ich auch	Weiﬂ  2	1	92	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	super	Weiﬂ  1	1	80	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	A 	Weiﬂ  3	1	75	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	die Wartezeit  ist nervig	Weiﬂ  3	1	43	10	4	1	3	9	4	3	0	4	0								1		0	0	0	0
5	stimmt	Weiﬂ  1	1	33	10	4	1	3	9	4	3	0	4	0								1		0	0	0	0
5	ja	Weiﬂ  2	1	29	10	4	1	3	9	4	3	0	4	0								1		0	0	0	0
5	X	Weiﬂ  1	2	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  2	2	114	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	situation x liegt vor, also A	Weiﬂ  3	2	109	1	1	1	3	3	2	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0
5	ja	Weiﬂ  2	2	102	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	A ja	Weiﬂ  1	2	99	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	jo	Weiﬂ  3	2	95	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  2	3	120	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	X	Weiﬂ  1	3	119	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  3	3	118	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	A	Weiﬂ  2	3	116	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	a	Weiﬂ  3	3	112	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	a	Weiﬂ  1	3	110	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
