Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	lie_c	lie_h	lie
1	tj m¸ssen wir wohl riskieren	Weiﬂ  3	4	48	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	ist am fairsten oder?	Weiﬂ  1	4	48	3	4	1	3	9	4	3		10	4	1	3	9	4	1		0	0	0
1	ja ok	Weiﬂ  2	4	41	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	jop	Weiﬂ  3	4	40	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	bin dabei	Weiﬂ  2	4	39	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	ok	Weiﬂ  1	4	31	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	ist vlt wahrscheinlich wenn bei euch y kommt	Weiﬂ  2	4	24	10	4	1	3	9	4	3		10	4	2	3	9	4	3		0	0	0
1	so richtig fair ist ja gar nix bei der variante y	Blau  1	4	23	10	4	1	3	9	4	3		7	4	1	3	9	4	3		0	0	0
1	leider	Blau  1	4	21	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
1	aber b noch am besten	Blau  1	4	12	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	hhey	Blau  1	1	116	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	Mir wurde X gesagt	Weiﬂ  1	1	115	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	also weiis	Blau  1	1	113	10	4	3	3	9	4	3		10	4	3	3	9	4	3		0	0	0
2	Situation Y	Weiﬂ  3	1	112	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	y	Weiﬂ  2	1	106	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	Was jetzt?	Blau  2	1	105	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	weiﬂ 2?	Blau  1	1	103	10	4	5	3	9	4	3		10	4	5	3	9	4	3		0	0	0
2	y	Weiﬂ  2	1	91	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	B	Blau  3	1	88	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	leute verfisst nuicht	Blau  1	1	86	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	b	Weiﬂ  2	1	85	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	das es zu 70 prozent wahrscheinlich ist	Blau  1	1	78	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
2	b	Weiﬂ  3	1	78	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	B	Weiﬂ  2	1	68	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	Ich trau euch nicht	Blau  2	1	63	5	4	1	3	9	4	3		5	4	3	3	9	4	3		0	0	0
2	hahahha	Blau  1	1	59	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	lass c nehmen	Blau  1	1	49	10	3	1	3	5	1	3		10	3	1	3	5	1	3		0	0	0
2	Dann eben nicht 	Weiﬂ  2	1	49	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	blau	Blau  1	1	45	10	4	2	3	9	4	3		10	4	2	3	9	4	3		0	0	0
2	A	Blau  2	1	40	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	B	Weiﬂ  2	1	31	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	Ich stimme f¸r B ab 	Weiﬂ  3	1	17	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	ja mach das	Blau  1	1	8	10	4	1	3	9	4	3		10	4	5	3	9	4	3		0	0	0
2	ich auch	Weiﬂ  2	1	2	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	Hhey	Weiﬂ  1	2	118	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	Ich hab die Information, dass X vorliegt	Weiﬂ  2	2	115	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	huhu	Blau  2	2	112	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	bei mir kam X 	Weiﬂ  1	2	112	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	hey :)	Blau  1	2	111	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	was sagen die anderen?	Blau  2	2	109	10	4	1	3	9	4	3		10	4	3	3	9	4	3		0	0	0
2	mir wurde gesagt, diese Runde herrscht Generation Y	Weiﬂ  3	2	109	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	zweimal X also	Weiﬂ  2	2	104	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	klingt nach X	Weiﬂ  3	2	98	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	also a?	Blau  2	2	95	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	gute aussichten	Blau  3	2	94	9	4	1	3	9	4	3		10	4	1	1	9	4	3		0	0	0
2	also dann lass A  nehmen	Weiﬂ  1	2	93	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	na dann lass ma A nehmen	Weiﬂ  3	2	92	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	poefekt	Blau  2	2	87	10	4	1	3	9	4	3		10	4	1	1	9	4	3		0	0	0
2	ok a 	Blau  1	2	87	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	Bin auch f¸r A	Weiﬂ  2	2	86	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	a	Blau  3	2	86	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
2	ist gerecht f¸r alle	Weiﬂ  1	2	82	3	4	1	3	9	4	3		3	4	1	3	9	4	1		0	0	0
2	sehr gutt	Weiﬂ  2	2	81	10	4	1	3	9	4	3		10	4	1	1	9	4	3		0	0	0
2	hoffentlich kommt auch X dran	Weiﬂ  1	2	73	9	4	1	3	9	4	3		9	4	1	3	9	4	3		0	0	0
2	wird schon^^	Weiﬂ  2	2	68	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	haha ja 	Blau  2	2	68	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	bestimmt.	Weiﬂ  3	2	59	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	und sonst so?	Blau  1	2	58	10	4	1	3	9	4	3									1	0	0	0
2	joa ne	Weiﬂ  2	2	54	10	4	1	3	9	4	3									1	0	0	0
2	ich Weiﬂ.	Weiﬂ  3	2	54	10	4	1	3	9	4	3									1	0	0	0
2	Wetter war auch schonmal besser	Weiﬂ  2	2	44	10	4	1	3	9	4	3									1	0	0	0
2	ganz schˆn warm hier in dem raum	Blau  3	2	39	10	4	1	3	9	4	3									1	0	0	0
2	auf jeden	Weiﬂ  2	2	35	10	4	1	3	9	4	3									1	0	0	0
2	ja das stimmt	Blau  1	2	34	10	4	1	3	9	4	3									1	0	0	0
2	blau hat voll arschkarte	Weiﬂ  1	2	33	10	4	3	3	9	4	3									1	0	0	0
2	hahahahaha	Weiﬂ  1	2	31	10	4	1	3	9	4	3									1	0	0	0
2	die Uni hat Geld f¸r Heizung und uns.	Weiﬂ  3	2	27	10	4	1	3	9	4	3									1	0	0	0
2	irgendwas l‰uft hier schief.	Weiﬂ  3	2	21	10	4	1	3	9	4	3									1	0	0	0
2	hahaha	Blau  3	2	15	10	4	1	3	9	4	3									1	0	0	0
2	10 sek	Weiﬂ  1	2	8	8	4	1	3	9	4	3									1	0	0	0
2	coutdown	Blau  1	2	5	10	4	1	3	9	4	3									1	0	0	0
2	5	Weiﬂ  3	2	5				3				1								1	0	0	0
2	4	Weiﬂ  3	2	4				3				1								1	0	0	0
2	3	Weiﬂ  3	2	4				3				1								1	0	0	0
2	n	Blau  1	2	3	10	4	1	3	9	4	3									1	0	0	0
2	4	Weiﬂ  3	2	3				3				1								1	0	0	0
2	2	Weiﬂ  3	2	2				3				1								1	0	0	0
2	1	Weiﬂ  3	2	1				3				1								1	0	0	0
2	puh	Blau  1	2	0	10	4	1	3	9	4	3									1	0	0	0
2	y	Weiﬂ  3	3	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	situation x	Weiﬂ  1	3	118	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	meine info: Y	Weiﬂ  2	3	114	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	also y	Blau  2	3	111	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	okey wieder y B	Weiﬂ  1	3	108	10	2	1	3	4	2	3		10	2	1	3	4	1	3		0	0	0
2	w¸rde ich auch sagen	Weiﬂ  3	3	105	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	wahl=b?	Blau  3	3	105	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	also wieder b	Blau  1	3	105	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	b	Blau  2	3	103	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	jipp	Blau  3	3	100	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	okey	Weiﬂ  1	3	94	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	gut	Weiﬂ  2	3	85	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	find ich auch	Weiﬂ  3	3	58	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	...	Weiﬂ  1	3	42				3				1	10	4	1	3	9	4	3		0	0	0
2	"noch sooo lange zeit ;)... ich w¸nsch euch noch viel spaﬂ und faire mitspieler..."	Blau  3	3	37	10	4	1	3	9	4	3									1	0	0	0
2	^^ danke ebenso!	Weiﬂ  2	3	25	10	4	1	3	9	4	3									1	0	0	0
2	danke ebenso	Weiﬂ  1	3	19	10	4	1	3	9	4	3									1	0	0	0
2	danke gleichfalls	Blau  1	3	18	10	4	1	3	9	4	3									1	0	0	0
2	merci	Blau  3	3	14	10	4	1	3	9	4	3									1	0	0	0
2	wie nett:)	Weiﬂ  3	3	9	10	4	1	3	9	4	3									1	0	0	0
2	B nicht vergessen	Weiﬂ  1	3	8	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	wieder Y	Weiﬂ  1	4	112	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	hi 	Weiﬂ  2	4	111	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	bei mir auch	Weiﬂ  2	4	105	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	y	Weiﬂ  3	4	104	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
2	hi	Blau  3	4	104	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	muss man dann wieder B ausw‰hlen?	Weiﬂ  1	4	99	10	2	1	3	4	1	3		10	4	1	3	9	4	3		0	0	0
2	nadann B? weil wir da alle was bekommen	Weiﬂ  3	4	87	3	2	1	3	4	1	2		3	2	1	3	4	1	1		0	0	0
2	jo dann B	Weiﬂ  1	4	80	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	jo	Weiﬂ  2	4	76	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	ja B	Blau  3	4	72	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
2	ja	Blau  1	4	68	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
2	lustiges Experiment	Weiﬂ  2	4	57	10	4	1	3	9	4	3									1	0	0	0
2	l‰uft	Weiﬂ  3	4	53	10	4	1	3	9	4	3									1	0	0	0
2	hah ja	Weiﬂ  1	4	52	10	4	1	3	9	4	3									1	0	0	0
2	geht ja fix	Weiﬂ  3	4	50	10	4	1	3	9	4	3									1	0	0	0
2	wunderbar 	Blau  3	4	42	10	4	1	3	9	4	3									1	0	0	0
2	boah noch 30 sec	Weiﬂ  2	4	26	10	4	1	3	9	4	3									1	0	0	0
2	15	Blau  3	4	15				3				1								1	0	0	0
2	man br‰uchte ja weniger Zeit XD	Weiﬂ  1	4	12	8	4	1	3	9	4	3									1	0	0	0
2	lange wartezeit :D	Weiﬂ  3	4	8	10	4	1	3	9	4	3									1	0	0	0
3	erster.	Weiﬂ  1	1	119	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	y	Weiﬂ  2	1	117	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	Bei mir isses Y	Weiﬂ  3	1	117	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	ich hab Y angezeigt bekommen	Weiﬂ  1	1	114	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	dann lass ma B nehmen	Weiﬂ  1	1	108	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
3	alles klar, dann wirds das wohl sein	Weiﬂ  3	1	107	10	4	1	3	9	4	3		7	4	1	3	9	4	3		0	0	0
3	jo B	Weiﬂ  3	1	104	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
3	b	Blau  1	1	103	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
3	w¸rde auch b sagen	Weiﬂ  2	1	101	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
3	ja hoffentlich 	Blau  3	1	101	9	4	1	3	9	4	3		9	4	1	3	9	4	3		0	0	0
3	mensch is das alles harmonisch hier	Weiﬂ  3	1	86	10	4	1	1	9	4	3									1	0	0	0
3	Love Peace Happiness.	Weiﬂ  1	1	71	10	4	1	1	9	4	3									1	0	0	0
3	hast du schon anderes erlebt?	Weiﬂ  2	1	71	10	4	1	3	9	4	3									1	0	0	0
3	xD	Blau  2	1	58				3				1								1	0	0	0
3	nˆˆ, insgesamt eine sehr harmonische Angelegenheit :D	Weiﬂ  3	1	49	10	4	1	3	9	4	3									1	0	0	0
3	Unn¸tzes Wissen: wenn alle 3 Y angezeigt bekommen, m¸sste die wahrscheinlichkeit f¸r Y bei 97,3 % liegen.	Weiﬂ  1	1	19	8	4	1	3	9	4	3									1	0	0	0
3	Regnet's im Mai, ist der April vorbei.	Weiﬂ  1	1	8	10	4	1	3	9	4	3									1	0	0	0
3	2	Weiﬂ  1	1	3				3				1								1	0	0	0
3	1	Weiﬂ  1	1	2				3				1								1	0	0	0
3	hab da auch gerade dr¸ber nachgedacht :D	Weiﬂ  2	1	1	10	4	1	3	9	4	3									1	0	0	0
3	0	Weiﬂ  1	1	1				3				1								1	0	0	0
3	situation x	Weiﬂ  1	2	116	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	bei mir kam Y	Weiﬂ  2	2	115	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	Y	Weiﬂ  3	2	112	1	4	1	3	9	4	3		1	4	1	3	9	4	3		0	0	0
3	b wie immer	Blau  3	2	107	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
3	ich glaub irgendwie X kommt dran	Weiﬂ  2	2	103	10	4	1	3	9	4	3		9	4	1	3	9	4	3		0	0	0
3	weiﬂ nicht	Weiﬂ  2	2	100	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	nein	Weiﬂ  1	2	92	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	bei mir waren die letzen runden y	Weiﬂ  2	2	92	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	bei mir auch	Weiﬂ  3	2	86	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	warscheinlichkeit ist immer 70 %	Weiﬂ  1	2	85	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
3	‰ndert sich nichts	Weiﬂ  1	2	80	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	wieso ist das immer unfair f¸r blau? 	Blau  2	2	78	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	eben hatte ich den fall das zwei von uns weiﬂen x hatten und einer y	Weiﬂ  2	2	69	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
3	aber es kam y	Weiﬂ  2	2	66	10	4	1	3	9	4	3		8	4	1	3	9	4	3		0	0	0
3	also ich w¸rde A sagen	Weiﬂ  2	2	48	10	1	1	3	3	1	3		10	1	1	3	3	1	3		0	0	0
3	Risiko?	Weiﬂ  1	2	39	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	aber ich schlieﬂ mich im endeffekt euch an	Weiﬂ  2	2	37	10	4	1	3	9	4	3		10	4	2	3	9	4	3		0	0	0
3	ne nicht a	Blau  2	2	33	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	muss ein blauer entscheiden	Weiﬂ  2	2	30	10	4	1	3	9	4	3		10	4	3	3	9	4	3		0	0	0
3	finde ich	Weiﬂ  2	2	28	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	w‰re korrekte	Weiﬂ  2	2	25	10	4	1	3	9	4	3		10	4	1	3	9	4	3		0	0	0
3	dagegen	Blau  2	2	24	10	4	1	3	9	4	3		10	4	1	2	9	4	3		0	0	0
3	B	Weiﬂ  3	2	19	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
3	ja b	Blau  2	2	17	10	2	1	3	4	1	3		10	2	1	3	4	1	3		0	0	0
