Period	whites_chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie
1	dann lasst a nehmen	Weiﬂ  1	2	25	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
1	also vorschlagen f¸r a zu stimmen?	Weiﬂ  2	2	23	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
1	genau	Weiﬂ  3	2	20	10	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
1	ok	Weiﬂ  2	2	19	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
1	oki	Weiﬂ  1	2	17	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
1	Hallo, bei mir wurde Situation x angewiesen	Weiﬂ  2	3	41	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
1	y	Weiﬂ  3	3	39	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
1	Situation X 	Weiﬂ  1	3	35	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
1	vielelicht sollten wir a nehmen. da ist eine auszahlung f¸r uns sicher und zweimal x klingt gut	Weiﬂ  3	3	18	10	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
1	also X -> A	Weiﬂ  1	3	17	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
1	ja	Weiﬂ  2	3	12	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
1	Perfekt !	Weiﬂ  1	3	8	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
1	m¸ssenwir nur b ¸berzeugen	Weiﬂ  3	3	3	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
2	y	Weiﬂ  2	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	y	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	y	Weiﬂ  3	1	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	was sagen wir den andern?	Weiﬂ  1	1	51	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	3	0	0	0	0
2	f¸r die w‰re alternative B ja nicht optimal	Weiﬂ  1	1	41	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	3	0	0	0	0
2	Sitation Y B	Weiﬂ  3	1	37	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
2	"Ja aber besser als A ;-P"	Weiﬂ  3	1	32	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	oder x a	Weiﬂ  2	1	31	8	4	1	3	9	4	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
2	safer buy out	Weiﬂ  2	1	20	8	4	1	3	9	4	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
2	na gut :D	Weiﬂ  1	1	11	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	also vorschalg von 2?	Weiﬂ  3	1	4	8	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
2	mir sagt es y	Weiﬂ  2	2	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	Also wieder risiko aber sonst b?	Weiﬂ  3	2	53	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	ja mir auch	Weiﬂ  3	2	45	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	bei a kriegen wir immer was...	Weiﬂ  2	2	33	4	1	1	3	3	4	1	0	3	0	4	1	1	3	3	1	3	0	4	0	0	0	0
2	y	Weiﬂ  3	2	32	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	ja das stimmt	Weiﬂ  3	2	26	8	2	1	3	4	2	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0
2	aber die blauen nicht	Weiﬂ  3	2	20	3	2	1	3	4	2	3	0	3	0	10	4	1	3	9	4	1	0	3	0	0	0	0
2	aber wenn alle y, macht b sinn, das stimmt	Weiﬂ  2	2	18	8	2	1	3	4	2	3	0	3	0	10	2	1	1	8	2	3	0	4	0	0	0	0
2	und wir wollen ja soziail sein	Weiﬂ  3	2	13	3	2	1	3	4	2	3	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0
2	y	Weiﬂ  3	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	es soll y vorliegen	Weiﬂ  1	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	y	Weiﬂ  2	3	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	dann wohl alternative b	Weiﬂ  1	3	42	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	ok wkeit scheint hoch. wollenw ir dann b vorschlagen	Weiﬂ  2	3	41	10	2	1	3	4	2	3	0	4	0	7	2	1	3	4	1	3	0	4	0	0	0	0
2	ok dann w¸rde B ausw‰hlen	Weiﬂ  3	3	40	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	ja da haben wir die blauen mit dabei	Weiﬂ  2	3	26	10	2	1	3	4	2	3	0	1	0	10	4	1	3	9	4	3	0	1	0	0	0	0
2	ja aber was sagen wir zu blau? Weil wenn Y vorliegt, werden sie dann C w‰hlen	Weiﬂ  3	3	10	10	2	1	3	4	2	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
3	x	Weiﬂ  1	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	x	Weiﬂ  3	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	x	Weiﬂ  2	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	dann alternative a	Weiﬂ  2	1	51	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	x und a	Weiﬂ  3	1	51	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
3	perfekt	Weiﬂ  3	1	44	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	geht ja nicht anders :D 0 w‰re doof	Weiﬂ  1	1	40	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	:_d	Weiﬂ  3	1	20	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	:D	Weiﬂ  3	1	16	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	und bei sitaution y sind es immer noch 10	Weiﬂ  1	1	6	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
3	Situation X	Weiﬂ  2	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	sit x	Weiﬂ  1	2	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	y	Weiﬂ  3	2	51	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	ooh	Weiﬂ  3	2	46	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	a empfehlen	Weiﬂ  1	2	46	10	1	1	3	3	1	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	ja	Weiﬂ  3	2	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	!	Weiﬂ  3	2	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	ja a ist dann gut	Weiﬂ  3	2	35	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	ja!	Weiﬂ  2	2	31	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	auch wenn ich y habe	Weiﬂ  3	2	27	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	2.:1 :)	Weiﬂ  1	2	13	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	genau	Weiﬂ  3	2	2	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
3	y	Weiﬂ  3	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	mir sagt es x	Weiﬂ  2	3	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	bei mr ist es x	Weiﬂ  1	3	51	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	nehm wa a?	Weiﬂ  2	3	43	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	dann x	Weiﬂ  3	3	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	x a	Weiﬂ  3	3	35	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
3	ja das ist auf jeden fall sicher. wollen wir sagen das dreimal x vorgeschlagen wurde?	Weiﬂ  1	3	29	10	1	1	3	3	1	3	0	3	1	10	4	2	3	9	4	3	0	4	1	0	0	0
3	macht die sache sicherer	Weiﬂ  1	3	14	10	1	1	3	3	1	3	0	3	1	10	4	1	3	9	4	3	0	4	1	0	0	0
3	jo	Weiﬂ  3	3	7	10	1	1	3	3	1	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
3	nur a reicht, glaube ich. wir wollen ja nicht l¸gen...	Weiﬂ  2	3	5	4	1	1	3	3	1	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	x	Weiﬂ  3	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	y	Weiﬂ  2	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	x	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	also lass x nehmen	Weiﬂ  1	1	51	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	02:01	Weiﬂ  1	1	48	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	dann x a	Weiﬂ  3	1	47	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
4	okay	Weiﬂ  2	1	44	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	GEnau a	Weiﬂ  1	1	43	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	sagen wir das es 2mal x :1 mal y war?	Weiﬂ  2	1	23	10	1	1	3	3	1	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	die armen blauen... sind durchschnittlich schlechter dran :/	Weiﬂ  1	1	21	3	4	1	3	9	4	1	0	3	0	8	4	1	3	9	4	3	0	3	0	0	0	0
4	ja	Weiﬂ  1	1	11	3	4	1	3	9	4	1	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ja die m¸ssen echt geknuddelt werden	Weiﬂ  2	1	10	3	4	1	3	9	4	1	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
4	genau :D	Weiﬂ  1	1	4	3	4	1	3	9	4	1	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	x	Weiﬂ  2	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	y	Weiﬂ  1	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	X	Weiﬂ  3	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	oh	Weiﬂ  2	2	56	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	dann a?	Weiﬂ  1	2	47	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	trotzdem w¸rde ich a sagen	Weiﬂ  2	2	43	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	ja	Weiﬂ  2	2	42	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	Ich w¸rde A vorschlagen	Weiﬂ  3	2	42	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	ja	Weiﬂ  3	2	36	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	oki	Weiﬂ  1	2	35	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	dann sollten wir den anderen aber sagen, dass es sicher x war..sonst nehmen die kein a	Weiﬂ  2	2	19	10	4	1	3	9	4	3	0	3	1	10	1	1	3	3	1	3	0	3	1	0	0	0
4	oder?	Weiﬂ  2	2	10	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ok	Weiﬂ  3	2	7	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	die pendeln sich grad alle auf c ein...	Weiﬂ  1	2	5	10	4	1	3	9	4	3	0	2	1	10	4	1	3	9	4	3	0	2	0	0	0	0
4	klar	Weiﬂ  1	2	1	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	x	Weiﬂ  2	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	ich habe y	Weiﬂ  3	3	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	x	Weiﬂ  1	3	45	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	dann x und a vorschlagen?	Weiﬂ  2	3	29	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
4	ich hatte das schon dreimal in Folge. Aber ja.	Weiﬂ  3	3	18	10	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
4	yes	Weiﬂ  1	3	14	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ist die sichere kiste	Weiﬂ  3	3	11	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	y	Weiﬂ  2	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  3	1	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x und a	Weiﬂ  3	1	47	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
5	dann wohl x und a	Weiﬂ  2	1	44	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
5	hatte jetzt x dreimal in folge	Weiﬂ  1	1	37	10	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	vˆllig egal	Weiﬂ  3	1	23	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	50/50 chance halt	Weiﬂ  3	1	13	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Y	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  2	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	2:1 f¸r x	Weiﬂ  1	2	47	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	also x q	Weiﬂ  1	2	42	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	also sagen wir A	Weiﬂ  3	2	38	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	x-a	Weiﬂ  1	2	37	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
5	genau	Weiﬂ  1	2	33	10	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
5	okay	Weiﬂ  2	2	28	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	y	Weiﬂ  1	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  3	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	y	Weiﬂ  2	3	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	also lass von y ausgehen?	Weiﬂ  2	3	51	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	ja	Weiﬂ  1	3	48	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	ok entweder jeder hat oder keiner	Weiﬂ  2	3	37	10	2	1	3	4	2	3	0	3	0	10	4	1	3	9	4	1	0	4	0	0	0	0
5	 aber falls es x ist, ist es f¸r die anderen ne 0	Weiﬂ  1	3	36	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	3	0	0	0	0
5	glaub nicht, dass die b w‰hlen	Weiﬂ  1	3	29	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
5	ja f¸r uns aber auch	Weiﬂ  2	3	22	10	4	1	3	9	4	3	0	3	0	8	4	2	3	9	4	3	0	4	0	0	0	0
5	dann x a sagen	Weiﬂ  3	3	21	10	2	1	3	4	4	3	0	3	1	10	1	1	3	8	2	3	0	4	0	0	0	0
5	also was sagen wir`?	Weiﬂ  1	3	10	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	4	0	0	0	0
5	10 sekunden	Weiﬂ  1	3	8	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	ich glaube schon	Weiﬂ  2	3	7	10	4	1	3	9	4	3	0	3	0	9	4	1	3	9	4	3	0	4	0	0	0	0
5	x a?	Weiﬂ  3	3	3	10	1	1	3	3	1	3	0	4	1	10	1	1	3	8	2	3	0	4	0	0	0	0
5	die w‰hlen b	Weiﬂ  2	3	2	10	4	1	3	9	4	3	0	1	0	10	2	1	3	4	1	3	0	1	0	0	0	0
6	x	Weiﬂ  3	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	x	Weiﬂ  2	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	sidutation x	Weiﬂ  1	1	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	ok dann a	Weiﬂ  1	1	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	x und a	Weiﬂ  3	1	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
6	a	Weiﬂ  2	1	47	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	perfekt	Weiﬂ  2	1	44	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  1	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  2	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	x	Weiﬂ  3	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	ok dann lass von y ausgehen?	Weiﬂ  1	2	51	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	ja	Weiﬂ  3	2	47	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	ja	Weiﬂ  2	2	46	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	also b?	Weiﬂ  1	2	46	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	alle oder keiner	Weiﬂ  1	2	43	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	super	Weiﬂ  1	2	40	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	klingt fair	Weiﬂ  2	2	36	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	haha....was die blauen wohl vom B halten...	Weiﬂ  3	2	32	10	4	1	3	9	4	3	0	3	0	10	2	1	3	4	1	3	0	3	0	0	0	0
6	schon	Weiﬂ  1	2	31	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	hmm... f¸r die allgeneinheitm am besten	Weiﬂ  1	2	18	10	4	1	3	9	4	3	0	3	0	3	4	1	3	9	4	2	0	4	0	0	0	0
6	die tippen dann eh alle c	Weiﬂ  3	2	16	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
6	allgemeinheit	Weiﬂ  1	2	15	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	glaube ich nicht	Weiﬂ  1	2	6	10	4	1	3	9	4	3	0	3	0	9	4	1	3	9	4	3	0	1	0	0	0	0
6	einer meist nich	Weiﬂ  2	2	4	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	1	0	0	0	0
6	X	Weiﬂ  3	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  2	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	x	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	also A	Weiﬂ  3	3	55	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	also a	Weiﬂ  2	3	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	dann x a	Weiﬂ  1	3	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
6	dann sind wir safe	Weiﬂ  2	3	49	10	1	1	3	3	1	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
6	haha super	Weiﬂ  3	3	37	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	si	Weiﬂ  1	3	36	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  2	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	x	Weiﬂ  3	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	x	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	dann a?	Weiﬂ  2	1	52	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	genau 	Weiﬂ  3	1	48	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	jo	Weiﬂ  1	1	46	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	fein	Weiﬂ  2	1	40	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	x	Weiﬂ  2	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	X	Weiﬂ  1	2	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
